FL_DATE,ORIGIN,DEST,OP_CARRIER,CRS_DEP_TIME,CRS_ARR_TIME,DEP_DELAY,ARR_DELAY,DISTANCE
2025-05-16,ATL,JFK,DL,816,895,-5,-10,1185
2025-05-15,ORD,JFK,DL,2352,2382,30,25,2341
2025-05-08,ORD,DFW,DL,2152,37,30,40,1896
2025-05-19,JFK,DFW,AA,964,1090,0,10,1856
2025-05-16,ORD,DFW,JB,2060,2338,15,15,217
2025-05-26,ORD,LAX,SW,2112,2162,10,5,924
2025-05-18,LAX,ATL,SW,1776,1893,30,40,1007
2025-05-18,ATL,LAX,UA,2168,2236,20,30,986
2025-05-14,ORD,LAX,SW,1212,1328,20,15,962
2025-05-01,ATL,LAX,AA,117,347,20,30,1322
2025-05-30,DFW,JFK,AA,29,230,-10,-5,1776
2025-05-18,ORD,DFW,DL,2054,2274,20,30,634
2025-05-23,ATL,ORD,UA,1732,1779,-10,-5,1539
2025-05-08,ORD,LAX,AA,1869,2112,10,5,301
2025-05-21,DFW,ORD,DL,2317,35,10,15,1296
2025-05-03,ORD,JFK,AA,2205,2365,5,0,1409
2025-05-03,JFK,DFW,UA,1082,1240,10,10,2101
2025-05-16,ORD,LAX,SW,240,503,15,15,2452
2025-05-01,DFW,JFK,UA,1596,1634,-5,0,1514
2025-05-18,JFK,ORD,DL,959,1106,30,25,956
2025-05-25,LAX,ATL,SW,2109,2221,10,20,1706
2025-05-24,JFK,LAX,UA,347,629,30,25,2048
2025-05-15,ATL,ORD,JB,1726,1964,20,15,2323
2025-05-26,DFW,JFK,SW,616,827,-5,-10,1040
2025-05-18,ORD,DFW,JB,1960,2186,0,-5,1983
2025-05-07,LAX,DFW,JB,1853,2117,0,5,2328
2025-05-20,ORD,ATL,DL,1330,1515,20,30,1774
2025-05-17,ORD,ATL,UA,1729,1872,-5,-5,1963
2025-05-11,ORD,DFW,DL,1778,1985,20,20,2077
2025-05-29,ORD,JFK,SW,80,181,5,10,2254
2025-05-18,DFW,ORD,JB,1455,1548,15,20,1315
2025-05-23,JFK,ORD,UA,1181,1241,5,10,665
2025-05-22,DFW,ATL,DL,861,896,-5,0,207
2025-05-01,JFK,LAX,DL,1964,2149,0,-5,1888
2025-05-24,ORD,JFK,AA,689,726,-5,0,2114
2025-05-15,LAX,DFW,JB,1901,1990,-5,5,2188
2025-05-20,JFK,DFW,UA,1205,1372,15,15,2254
2025-05-07,JFK,ORD,DL,1805,2081,10,5,2069
2025-05-17,ORD,ATL,DL,2001,2085,-5,5,2026
2025-05-08,LAX,ATL,DL,490,576,15,25,1530
2025-05-08,ORD,JFK,SW,1146,1218,30,40,2011
2025-05-22,JFK,ORD,UA,143,299,0,-5,1593
2025-05-19,LAX,ORD,DL,864,986,-10,0,829
2025-05-27,LAX,ORD,JB,1830,1907,0,10,2059
2025-05-24,ORD,LAX,AA,1381,1457,30,25,2399
2025-05-30,ORD,DFW,SW,1943,2226,20,15,2443
2025-05-15,JFK,ATL,SW,1759,2051,30,35,774
2025-05-21,DFW,ORD,AA,807,1020,-10,-10,1952
2025-05-11,ATL,JFK,UA,1378,1413,15,15,488
2025-05-17,ATL,ORD,SW,1219,1463,15,20,1008
2025-05-18,ORD,ATL,SW,731,919,0,5,1873
2025-05-23,ATL,LAX,DL,1470,1601,-10,-15,2067
2025-05-20,JFK,LAX,UA,1301,1554,10,15,1714
2025-05-11,DFW,ATL,JB,1870,2144,-10,-10,1565
2025-05-11,LAX,JFK,DL,13,201,-10,-5,847
2025-05-15,ORD,DFW,SW,1808,2040,30,30,2198
2025-05-05,JFK,ATL,JB,15,262,20,25,1433
2025-05-19,JFK,ATL,AA,2316,103,-5,0,1537
2025-05-28,LAX,ATL,UA,1481,1760,5,15,1952
2025-05-22,DFW,ATL,JB,396,634,30,40,1657
2025-05-21,DFW,ORD,AA,1372,1521,-10,-5,239
2025-05-25,DFW,ORD,UA,810,1089,20,30,1029
2025-05-03,LAX,ATL,SW,2352,110,-5,-5,328
2025-05-15,DFW,JFK,UA,333,384,-5,0,2390
2025-05-24,LAX,JFK,SW,513,575,20,30,1150
2025-05-11,LAX,DFW,SW,991,1195,10,20,2470
2025-05-12,ORD,DFW,SW,1826,1860,0,-5,1822
2025-05-06,ORD,JFK,JB,1827,2104,30,35,1712
2025-05-26,ATL,JFK,JB,1245,1417,5,5,688
2025-05-11,ORD,DFW,JB,1652,1790,15,25,2227
2025-05-23,DFW,LAX,JB,704,964,20,15,2037
2025-05-11,ATL,DFW,JB,538,677,0,10,1484
2025-05-29,LAX,JFK,AA,1405,1602,0,0,291
2025-05-01,LAX,ORD,DL,1805,1993,20,20,1958
2025-05-17,DFW,ATL,JB,887,1187,0,5,1341
2025-05-25,ORD,ATL,DL,59,220,-5,-5,2338
2025-05-22,ATL,LAX,AA,1962,2237,15,20,2389
2025-05-03,LAX,DFW,JB,978,1227,0,10,1513
2025-05-12,DFW,ORD,UA,388,445,0,5,1094
2025-05-08,ORD,JFK,UA,1761,2019,20,15,814
2025-05-04,LAX,DFW,JB,1878,2122,10,15,839
2025-05-10,LAX,ORD,UA,1555,1796,10,15,750
2025-05-20,ORD,JFK,JB,1516,1616,15,15,1285
2025-05-23,LAX,JFK,JB,2118,2161,-10,-10,2388
2025-05-03,ORD,ATL,UA,446,733,30,25,2022
2025-05-19,ATL,DFW,JB,1710,1747,20,20,2163
2025-05-12,LAX,ATL,JB,1213,1255,10,20,1183
2025-05-23,DFW,JFK,AA,123,346,-10,-10,2043
2025-05-10,ORD,ATL,JB,213,263,20,15,1825
2025-05-17,DFW,ORD,JB,226,363,15,20,1016
2025-05-16,LAX,DFW,AA,1089,1283,-5,-5,2198
2025-05-11,DFW,LAX,DL,1249,1308,0,5,222
2025-05-21,JFK,ATL,SW,318,429,-5,-10,1709
2025-05-02,LAX,ATL,AA,1684,1904,-10,-15,848
2025-05-17,ATL,ORD,UA,1726,1798,-5,-10,612
2025-05-19,ORD,ATL,SW,1366,1525,5,10,1142
2025-05-15,ATL,JFK,AA,319,350,30,30,2399
2025-05-26,LAX,ORD,DL,785,871,-5,-5,241
2025-05-08,JFK,DFW,UA,2016,2216,-5,-5,1041
2025-05-01,LAX,DFW,UA,2256,147,20,15,1971
2025-05-01,DFW,ATL,SW,684,887,5,10,672
2025-05-28,JFK,DFW,UA,1883,2096,10,15,1411
2025-05-28,ATL,JFK,DL,1892,1992,5,5,2385
2025-05-10,LAX,DFW,SW,396,458,-10,-5,264
2025-05-23,ATL,ORD,SW,812,1112,-5,5,677
2025-05-12,ATL,JFK,JB,2125,2373,-10,-10,326
2025-05-22,JFK,ATL,AA,2198,24,10,5,863
2025-05-06,ORD,ATL,AA,354,532,0,-5,2391
2025-05-13,DFW,ATL,DL,2170,2272,5,0,1002
2025-05-25,ORD,ATL,AA,1711,1828,-10,0,1678
2025-05-18,ATL,JFK,UA,184,322,-10,-15,2207
2025-05-26,ATL,ORD,AA,6,205,10,5,2328
2025-05-04,JFK,LAX,JB,775,929,20,30,2436
2025-05-18,ATL,LAX,AA,125,338,-5,-10,1672
2025-05-03,DFW,JFK,AA,2311,76,-5,0,2247
2025-05-18,JFK,DFW,SW,1733,1907,0,-5,425
2025-05-15,JFK,ORD,UA,12,309,5,15,1393
2025-05-12,LAX,ORD,SW,1085,1351,5,15,2031
2025-05-20,LAX,ORD,SW,254,452,-5,5,557
2025-05-30,LAX,ATL,AA,1172,1253,0,-5,2449
2025-05-11,JFK,ATL,UA,219,434,5,5,1939
2025-05-07,JFK,ATL,JB,2044,2158,5,15,1927
2025-05-13,JFK,ATL,DL,1790,1960,20,15,2207
2025-05-30,JFK,DFW,JB,215,282,10,15,410
2025-05-15,ATL,LAX,SW,767,864,-10,-10,1263
2025-05-01,ORD,JFK,UA,395,606,15,15,1849
2025-05-06,DFW,LAX,SW,1308,1600,-10,-15,1096
2025-05-21,DFW,ATL,AA,387,428,15,10,495
2025-05-01,DFW,LAX,UA,1810,1968,15,10,2372
2025-05-10,ORD,LAX,AA,1021,1184,-5,-5,466
2025-05-28,ATL,JFK,SW,402,530,5,10,493
2025-05-16,LAX,JFK,SW,1616,1794,0,5,1347
2025-05-29,JFK,ORD,UA,1923,1963,10,15,811
2025-05-19,LAX,ATL,DL,2160,2228,30,40,1899
2025-05-14,JFK,ORD,UA,497,545,-5,-10,850
2025-05-03,DFW,ATL,JB,1174,1458,0,5,1858
2025-05-19,ATL,LAX,JB,2252,2329,10,10,2185
2025-05-30,LAX,ORD,SW,1050,1121,15,15,1485
2025-05-18,ORD,DFW,DL,185,228,20,25,2274
2025-05-18,JFK,DFW,AA,2133,3,20,25,1643
2025-05-13,JFK,ATL,SW,1806,2052,20,25,928
2025-05-13,ORD,JFK,JB,449,714,10,10,2376
2025-05-22,JFK,DFW,AA,153,424,15,25,441
2025-05-29,JFK,ATL,AA,237,507,15,15,307
2025-05-16,ATL,LAX,DL,937,1016,-5,5,971
2025-05-02,ORD,ATL,SW,1336,1406,30,25,1946
2025-05-01,ORD,JFK,SW,2347,77,-10,-15,221
2025-05-13,ORD,LAX,AA,855,940,-10,-5,2452
2025-05-20,ORD,LAX,SW,131,303,30,25,2016
2025-05-06,DFW,ORD,AA,2291,64,-10,0,377
2025-05-27,LAX,ATL,AA,1723,1950,30,40,2284
2025-05-09,ORD,LAX,SW,40,235,15,15,2177
2025-05-05,DFW,ORD,AA,45,313,20,25,1289
2025-05-09,ORD,ATL,AA,1185,1240,5,15,2099
2025-05-08,ATL,ORD,UA,1162,1379,-10,0,330
2025-05-10,LAX,ORD,JB,1725,1900,-5,5,2196
2025-05-11,JFK,ATL,SW,1215,1431,10,5,939
2025-05-06,JFK,ORD,DL,1242,1328,20,20,1820
2025-05-01,ATL,JFK,UA,2334,29,15,15,2195
2025-05-06,JFK,ATL,UA,1458,1591,-10,-15,1321
2025-05-03,ATL,LAX,DL,1552,1802,-5,0,2427
2025-05-13,DFW,ATL,JB,2052,2111,0,0,1937
2025-05-10,JFK,LAX,JB,1645,1858,5,10,295
2025-05-29,DFW,ATL,JB,1540,1578,-5,5,1105
2025-05-05,LAX,JFK,JB,1802,1929,15,15,342
2025-05-06,ATL,JFK,UA,1700,1930,10,15,2197
2025-05-10,ATL,LAX,UA,1971,2203,20,20,280
2025-05-03,LAX,ORD,SW,404,695,0,-5,1734
2025-05-30,JFK,LAX,JB,456,646,15,25,2458
2025-05-09,DFW,LAX,DL,574,841,5,10,684
2025-05-11,LAX,ORD,JB,868,1097,15,20,1489
2025-05-20,DFW,ORD,DL,606,649,10,10,2207
2025-05-23,JFK,DFW,UA,1811,1950,15,15,536
2025-05-12,ATL,LAX,AA,715,925,20,25,346
2025-05-03,ORD,LAX,JB,2032,2158,-5,5,781
2025-05-18,JFK,ORD,SW,2171,2277,15,10,1143
2025-05-06,JFK,ATL,SW,570,777,-10,-10,1116
2025-05-17,JFK,ORD,SW,2224,11,15,10,1354
2025-05-01,DFW,JFK,AA,1094,1242,0,0,2033
2025-05-16,LAX,ATL,AA,1693,1972,20,20,1842
2025-05-09,ATL,DFW,AA,2187,2245,-10,-10,2241
2025-05-20,JFK,LAX,AA,1287,1449,15,20,1079
2025-05-16,LAX,DFW,UA,1672,1750,15,10,606
2025-05-04,ATL,ORD,SW,1401,1641,-5,-5,681
2025-05-03,JFK,LAX,UA,2278,2373,30,40,558
2025-05-03,ORD,ATL,UA,14,210,30,30,1944
2025-05-07,DFW,ORD,UA,1749,1902,-10,-10,2218
2025-05-03,JFK,ATL,UA,1860,1893,30,30,1294
2025-05-30,ATL,ORD,DL,1079,1308,5,10,2257
2025-05-02,DFW,ATL,JB,1497,1620,-10,-5,2171
2025-05-22,DFW,LAX,SW,1258,1355,20,20,1873
2025-05-02,LAX,JFK,DL,1769,1902,-5,-10,922
2025-05-17,ATL,JFK,SW,765,809,-5,5,406
2025-05-23,LAX,ORD,DL,1291,1567,15,15,2267
2025-05-26,ORD,ATL,SW,113,278,30,35,1333
2025-05-07,JFK,ORD,UA,1915,2083,30,30,1383
2025-05-19,LAX,ATL,SW,150,285,10,15,2010
2025-05-30,JFK,ATL,AA,1234,1302,30,35,898
2025-05-13,JFK,LAX,DL,485,707,20,30,1094
2025-05-16,ORD,ATL,DL,1043,1152,10,10,531
2025-05-01,ATL,DFW,DL,1914,2145,15,20,1903
2025-05-24,ATL,LAX,UA,1216,1300,5,15,603
2025-05-21,ORD,ATL,JB,1481,1527,-5,-5,250
2025-05-14,LAX,ORD,JB,2240,2310,-10,-5,2003
2025-05-24,ATL,ORD,JB,413,608,10,5,1297
2025-05-12,ATL,LAX,DL,1474,1703,5,0,1114
2025-05-10,JFK,ATL,JB,1235,1270,5,10,572
2025-05-03,ATL,JFK,SW,59,297,10,20,2007
2025-05-12,ATL,LAX,JB,85,246,30,40,1684
2025-05-05,ATL,JFK,DL,2228,2348,0,10,1323
2025-05-07,JFK,ATL,DL,836,913,-10,-5,1604
2025-05-28,DFW,ATL,SW,667,964,0,5,1457
2025-05-27,LAX,ORD,SW,1635,1761,20,25,747
2025-05-08,ORD,LAX,JB,1591,1782,15,20,1552
2025-05-11,JFK,ORD,UA,2118,2270,10,10,687
2025-05-23,LAX,ATL,AA,2322,2382,15,20,2111
2025-05-24,JFK,LAX,AA,877,1171,0,-5,635
2025-05-07,JFK,ORD,DL,1372,1618,10,15,259
2025-05-07,JFK,ATL,SW,1457,1680,-10,-15,834
2025-05-22,ORD,JFK,AA,2238,2354,0,5,1235
2025-05-15,LAX,ORD,UA,219,484,-10,-10,1470
2025-05-30,ATL,ORD,AA,856,1044,30,30,611
2025-05-20,ORD,ATL,UA,298,369,15,20,1341
2025-05-20,LAX,DFW,DL,257,552,15,15,395
2025-05-05,ORD,ATL,UA,1531,1702,-5,0,1525
2025-05-22,JFK,ATL,UA,1699,1874,30,30,731
2025-05-28,LAX,ATL,UA,355,427,20,25,819
2025-05-17,DFW,ATL,JB,245,291,20,20,2471
2025-05-24,ORD,JFK,JB,1617,1709,0,-5,1567
2025-05-02,DFW,ATL,DL,808,1067,-5,-10,2469
2025-05-22,ATL,DFW,SW,388,462,0,-5,2139
2025-05-14,LAX,ATL,SW,2255,62,15,25,794
2025-05-15,JFK,ORD,SW,1069,1208,30,25,351
2025-05-29,LAX,ATL,SW,1038,1128,-5,0,2490
2025-05-28,LAX,ORD,AA,1584,1770,30,40,2301
2025-05-18,JFK,DFW,AA,256,324,-5,-5,2239
2025-05-05,JFK,DFW,DL,795,1043,15,25,1082
2025-05-29,ORD,DFW,AA,1217,1458,0,-5,2032
2025-05-02,DFW,ATL,AA,790,997,0,10,1349
2025-05-12,ATL,JFK,SW,44,183,5,5,2228
2025-05-10,JFK,LAX,UA,1724,1963,20,25,1486
2025-05-27,LAX,ORD,SW,1971,2231,-10,-5,1011
2025-05-09,ORD,JFK,UA,739,1030,20,25,869
2025-05-13,JFK,LAX,SW,2295,68,30,30,2350
2025-05-25,ATL,JFK,DL,588,796,20,25,1794
2025-05-02,ORD,LAX,DL,799,1045,15,15,209
2025-05-14,ORD,JFK,AA,396,516,15,10,1346
2025-05-14,DFW,ATL,AA,707,973,15,25,857
2025-05-25,ATL,DFW,SW,319,439,-10,0,2039
2025-05-24,JFK,ORD,DL,685,749,-5,-5,331
2025-05-30,ORD,DFW,SW,1624,1686,30,35,804
2025-05-26,LAX,ATL,JB,375,605,-5,-10,548
2025-05-30,ATL,ORD,JB,768,875,30,40,1211
2025-05-18,JFK,ORD,DL,565,721,5,0,1798
2025-05-24,ORD,DFW,JB,2024,2281,15,20,406
2025-05-22,ORD,JFK,DL,2323,5,-10,-5,484
2025-05-29,ORD,JFK,DL,2174,2389,20,20,1057
2025-05-01,ORD,DFW,DL,449,698,30,25,2444
2025-05-10,ORD,LAX,UA,192,334,20,20,1800
2025-05-22,LAX,JFK,AA,1450,1678,10,10,208
2025-05-02,DFW,LAX,DL,1058,1242,0,5,1192
2025-05-18,ATL,DFW,UA,886,975,-5,0,1634
2025-05-13,ATL,JFK,DL,1476,1687,20,25,355
2025-05-09,ATL,JFK,UA,1251,1535,15,15,642
2025-05-20,DFW,JFK,AA,1480,1562,-5,-10,1724
2025-05-20,LAX,ORD,DL,2196,2360,30,35,2412
2025-05-10,DFW,JFK,DL,1551,1669,-5,5,742
2025-05-30,JFK,ATL,DL,886,1078,5,10,227
2025-05-06,ORD,DFW,SW,916,1083,-5,-10,1092
2025-05-14,LAX,ORD,AA,405,632,15,10,1827
2025-05-11,JFK,DFW,JB,851,1088,-10,-5,2206
2025-05-22,DFW,ORD,UA,866,1148,15,15,356
2025-05-08,ORD,ATL,UA,1063,1260,10,10,338
2025-05-16,ORD,DFW,SW,1148,1433,15,25,1593
2025-05-18,DFW,LAX,AA,698,949,-5,-5,1554
2025-05-01,ORD,ATL,SW,987,1156,20,20,2422
2025-05-27,ATL,LAX,JB,2236,74,-5,-10,292
2025-05-05,LAX,DFW,SW,2157,2190,-10,-15,2391
2025-05-09,DFW,JFK,DL,433,712,15,25,495
2025-05-09,ORD,JFK,DL,335,619,15,15,2192
2025-05-27,JFK,ORD,SW,1517,1608,5,5,861
2025-05-17,DFW,ATL,JB,1810,1948,20,30,855
2025-05-09,LAX,DFW,DL,2008,2091,30,35,213
2025-05-16,ATL,DFW,AA,174,258,20,25,586
2025-05-05,ATL,ORD,UA,1104,1396,5,10,1776
2025-05-02,JFK,DFW,UA,691,951,0,0,2461
2025-05-03,LAX,ORD,SW,1470,1732,-10,-10,1900
2025-05-07,ORD,JFK,DL,882,1147,20,20,1304
2025-05-02,ATL,DFW,UA,589,715,20,15,2422
2025-05-08,ATL,LAX,JB,195,403,30,40,964
2025-05-07,ATL,ORD,AA,489,597,-10,-5,666
2025-05-03,JFK,ORD,SW,18,185,30,35,2267
2025-05-23,JFK,DFW,JB,126,161,5,15,2280
2025-05-05,JFK,DFW,AA,112,168,10,20,1360
2025-05-30,JFK,DFW,SW,286,397,30,25,2459
2025-05-11,JFK,LAX,DL,2053,2163,20,30,1778
2025-05-15,ORD,ATL,AA,577,801,30,40,1444
2025-05-27,ATL,LAX,SW,1559,1854,30,25,1140
2025-05-07,LAX,ORD,DL,161,325,10,5,1470
2025-05-06,ATL,DFW,DL,591,790,15,25,738
2025-05-08,ORD,DFW,DL,1385,1472,-10,-5,1373
2025-05-14,ATL,ORD,SW,991,1205,-10,0,1862
2025-05-02,ATL,DFW,AA,465,553,10,20,821
2025-05-01,ORD,LAX,JB,568,734,-10,-15,1252
2025-05-03,LAX,DFW,UA,287,567,-5,5,216
2025-05-03,ATL,DFW,JB,1327,1576,30,35,914
2025-05-03,DFW,ORD,UA,859,1019,5,0,841
2025-05-30,ATL,DFW,DL,1859,2011,0,10,1483
2025-05-15,DFW,ATL,DL,59,228,-10,-5,989
2025-05-14,LAX,ATL,SW,486,575,0,0,2095
2025-05-19,DFW,LAX,DL,2243,2374,-10,-5,2234
2025-05-18,JFK,ORD,DL,538,815,30,25,654
2025-05-14,DFW,ATL,AA,826,966,-5,0,1299
2025-05-01,ATL,ORD,SW,704,806,0,5,768
2025-05-28,ATL,ORD,SW,624,904,20,25,1477
2025-05-05,ORD,JFK,JB,20,218,0,10,1231
2025-05-04,ORD,DFW,JB,154,283,-5,-10,532
2025-05-13,ATL,LAX,DL,334,478,-10,-15,1059
2025-05-22,LAX,ORD,SW,1106,1247,20,15,1452
2025-05-06,DFW,ORD,UA,1796,1909,15,15,1816
2025-05-21,ATL,ORD,DL,2272,81,10,5,2055
2025-05-30,ATL,LAX,SW,759,790,20,15,1635
2025-05-20,LAX,ATL,DL,535,726,-5,5,2320
2025-05-14,ATL,LAX,SW,2268,53,5,15,1477
2025-05-11,JFK,ATL,DL,902,975,20,30,1387
2025-05-08,ATL,DFW,SW,1746,1950,-10,-15,909
2025-05-21,ATL,LAX,UA,1109,1343,10,20,1016
2025-05-12,ORD,ATL,AA,1464,1502,5,15,232
2025-05-20,LAX,ATL,SW,1133,1423,0,5,1926
2025-05-18,ORD,ATL,SW,1850,2054,-5,0,1991
2025-05-13,ORD,ATL,JB,52,311,0,5,394
2025-05-20,LAX,ATL,AA,1145,1311,0,-5,1926
2025-05-07,ORD,ATL,AA,1023,1215,0,0,517
2025-05-07,LAX,DFW,SW,302,403,-5,5,614
2025-05-16,LAX,DFW,SW,371,450,-10,-5,378
2025-05-18,ORD,DFW,SW,1875,1946,-5,-10,939
2025-05-25,ATL,JFK,SW,1558,1799,-5,0,967
2025-05-23,ATL,JFK,AA,1300,1501,0,-5,1675
2025-05-04,JFK,ATL,SW,2182,2287,30,35,2125
2025-05-06,DFW,JFK,DL,1414,1499,5,5,310
2025-05-29,JFK,LAX,UA,737,1015,20,25,1048
2025-05-13,LAX,DFW,DL,425,596,20,15,1909
2025-05-24,ORD,ATL,SW,533,734,10,15,1005
2025-05-10,DFW,ATL,DL,1793,1910,-10,-5,1626
2025-05-11,LAX,ATL,JB,2277,2330,0,10,2097
2025-05-14,LAX,ATL,AA,2357,118,5,15,621
2025-05-26,LAX,ATL,JB,700,808,20,30,1919
2025-05-27,ORD,ATL,SW,1875,2113,5,15,2077
2025-05-11,LAX,JFK,DL,2114,2298,-5,-5,400
2025-05-20,ATL,ORD,JB,1199,1378,30,35,1349
2025-05-07,JFK,LAX,AA,1529,1719,5,15,1104
2025-05-09,ORD,LAX,SW,2078,2241,10,20,200
2025-05-24,ATL,JFK,JB,905,1019,-5,5,785
2025-05-09,DFW,LAX,DL,1991,2127,20,25,1861
2025-05-06,ORD,DFW,SW,1696,1795,15,15,2432
2025-05-20,ORD,JFK,JB,2060,2357,-5,-10,319
2025-05-29,ATL,JFK,SW,1854,1953,-5,-10,1748
2025-05-28,ATL,JFK,JB,1449,1513,30,35,1291
2025-05-03,ORD,LAX,DL,617,895,-5,-10,1794
2025-05-27,ORD,ATL,JB,667,925,20,30,990
2025-05-21,ORD,LAX,UA,413,532,15,20,1808
2025-05-27,DFW,ORD,DL,2081,2149,-5,-10,2246
2025-05-09,ATL,LAX,AA,1431,1467,20,30,897
2025-05-15,DFW,ATL,SW,39,200,-10,-5,1873
2025-05-22,LAX,ATL,UA,1486,1545,-5,0,224
2025-05-14,JFK,DFW,AA,218,500,0,-5,2088
2025-05-17,ORD,LAX,SW,139,283,20,20,1675
2025-05-01,ORD,LAX,SW,1284,1391,10,15,1280
2025-05-15,ATL,DFW,DL,225,409,0,-5,661
2025-05-11,JFK,LAX,UA,1940,1985,10,5,480
2025-05-04,LAX,JFK,JB,1492,1554,20,25,607
2025-05-09,ORD,ATL,AA,624,813,-5,-5,2347
2025-05-13,ATL,ORD,DL,2082,2342,5,15,1712
2025-05-24,LAX,ORD,AA,851,1094,15,15,1696
2025-05-13,ORD,JFK,JB,1430,1657,20,30,416
2025-05-07,ATL,DFW,DL,249,367,30,35,363
2025-05-28,ATL,LAX,JB,704,822,20,20,549
2025-05-30,DFW,JFK,AA,2167,2220,20,20,1741
2025-05-07,ATL,ORD,DL,2338,119,30,25,266
2025-05-22,ATL,DFW,DL,2074,2270,0,0,1697
2025-05-11,ORD,JFK,UA,118,154,10,15,1009
2025-05-18,ATL,LAX,SW,2265,2307,0,-5,1766
2025-05-21,DFW,ATL,JB,1059,1296,5,5,2359
2025-05-22,LAX,JFK,UA,1243,1364,0,10,1153
2025-05-16,DFW,ORD,SW,1566,1604,-5,0,434
2025-05-17,JFK,ORD,DL,1619,1903,15,15,1859
2025-05-15,DFW,JFK,UA,313,420,20,25,1177
2025-05-12,ORD,LAX,SW,666,949,30,40,860
2025-05-18,JFK,LAX,SW,551,796,0,10,1282
2025-05-30,ORD,LAX,JB,64,116,15,20,1361
2025-05-22,ATL,JFK,UA,2249,99,0,10,2298
2025-05-05,ATL,ORD,UA,595,811,30,25,2223
2025-05-24,LAX,ORD,DL,1781,2080,20,30,251
2025-05-22,JFK,ATL,AA,2268,2394,5,15,2251
2025-05-01,LAX,ORD,JB,81,273,20,20,1727
2025-05-22,LAX,DFW,JB,1621,1916,10,5,2117
2025-05-10,JFK,LAX,JB,1344,1484,30,30,1622
2025-05-22,ORD,JFK,UA,1058,1148,5,10,1029
2025-05-05,LAX,ORD,SW,842,895,15,15,2453
2025-05-09,JFK,ATL,AA,1960,2138,5,5,2066
2025-05-16,JFK,ORD,JB,1465,1538,5,15,2292
2025-05-30,ORD,LAX,DL,942,1038,-5,-10,2097
2025-05-13,JFK,ORD,UA,350,590,10,5,500
2025-05-17,DFW,LAX,UA,1145,1215,5,0,649
2025-05-04,DFW,ORD,DL,513,758,-10,-10,630
2025-05-24,ORD,JFK,JB,1714,1811,20,20,1953
2025-05-30,DFW,ATL,UA,1704,1744,10,10,2387
2025-05-21,ATL,ORD,AA,1346,1607,0,0,714
2025-05-28,ATL,DFW,UA,571,638,15,20,1079
2025-05-16,ORD,ATL,SW,2240,2271,30,40,2289
2025-05-10,ATL,JFK,DL,1158,1394,15,25,2311
2025-05-08,LAX,DFW,AA,84,247,-10,-10,724
2025-05-15,JFK,ATL,DL,2350,73,30,35,1910
2025-05-28,JFK,LAX,DL,1736,2016,15,25,377
2025-05-30,LAX,ATL,UA,1197,1378,-10,-10,2081
2025-05-05,ATL,LAX,UA,1341,1625,15,25,481
2025-05-29,DFW,ATL,JB,1934,2205,30,30,943
2025-05-05,ORD,JFK,JB,1033,1313,15,25,2460
2025-05-11,DFW,ATL,SW,2154,30,15,10,262
2025-05-28,LAX,ORD,AA,1932,2041,15,15,2039
2025-05-04,DFW,ORD,UA,1662,1724,15,15,621
2025-05-30,ORD,LAX,JB,2229,2266,30,25,1565
2025-05-27,DFW,JFK,JB,1017,1225,15,20,965
2025-05-05,ATL,JFK,DL,592,815,10,20,1560
2025-05-08,ATL,LAX,JB,81,348,0,5,2497
2025-05-16,ATL,ORD,UA,624,763,10,20,441
2025-05-10,JFK,LAX,DL,85,138,5,5,1777
2025-05-05,ORD,LAX,DL,525,602,-10,-10,868
2025-05-08,ORD,DFW,AA,1507,1798,10,20,1378
2025-05-13,JFK,ATL,JB,820,892,5,10,2439
2025-05-27,DFW,ATL,UA,487,685,-10,-10,1902
2025-05-11,LAX,DFW,AA,1651,1760,15,25,402
2025-05-24,LAX,ATL,JB,924,992,30,30,1901
2025-05-19,JFK,ATL,DL,1660,1850,30,35,268
2025-05-04,LAX,DFW,UA,73,344,15,20,311
2025-05-04,LAX,ATL,SW,1903,2017,-10,-5,1916
2025-05-24,DFW,ATL,UA,2038,2249,10,5,2465
2025-05-08,JFK,LAX,DL,1617,1736,5,5,1168
2025-05-21,ATL,LAX,DL,1015,1227,10,5,1959
2025-05-22,ORD,LAX,UA,1803,1991,0,-5,486
2025-05-05,DFW,LAX,JB,2007,2218,15,15,1901
2025-05-19,ORD,ATL,UA,988,1077,20,25,2384
2025-05-18,JFK,ORD,DL,404,629,15,10,966
2025-05-17,DFW,ATL,UA,2302,159,5,10,1948
2025-05-16,DFW,ORD,UA,823,967,-5,-5,828
2025-05-28,DFW,ATL,SW,1686,1967,-10,0,1295
2025-05-07,JFK,LAX,UA,1783,2052,-10,0,359
2025-05-25,ATL,LAX,JB,2282,159,0,-5,519
2025-05-05,JFK,ATL,DL,187,333,0,-5,613
2025-05-13,DFW,ATL,DL,1802,1923,15,20,2017
2025-05-19,ORD,DFW,DL,884,1011,30,25,1983
2025-05-23,ORD,DFW,SW,2065,2143,-10,-15,1747
2025-05-14,DFW,JFK,DL,645,870,-5,5,2340
2025-05-24,ORD,LAX,DL,1148,1309,-10,-10,1211
2025-05-13,DFW,JFK,UA,1360,1519,-10,-15,636
2025-05-28,JFK,LAX,DL,793,841,15,20,1855
2025-05-29,LAX,ORD,UA,453,644,0,-5,1413
2025-05-26,ATL,LAX,AA,1686,1931,-5,5,876
2025-05-06,ORD,DFW,JB,167,377,15,15,1222
